"Ensembl ID","Gene symbol","RBP type","No. RBPome"
"ENSG00000063244","U2AF2","Canonical_RBPs","38"
"ENSG00000165732","DDX21","Canonical_RBPs","37"
"ENSG00000109606","DHX15","Canonical_RBPs","37"
"ENSG00000115053","NCL","Canonical_RBPs","37"
"ENSG00000169564","PCBP1","Canonical_RBPs","37"
"ENSG00000131051","RBM39","Canonical_RBPs","37"
"ENSG00000162613","FUBP1","Canonical_RBPs","36"
"ENSG00000169813","HNRNPF","Canonical_RBPs","36"
"ENSG00000197111","PCBP2","Canonical_RBPs","36"
"ENSG00000124193","SRSF6","Canonical_RBPs","36"
"ENSG00000169045","HNRNPH1","Canonical_RBPs","35"
"ENSG00000147274","RBMX","Canonical_RBPs","35"
"ENSG00000197157","SND1","Canonical_RBPs","35"
"ENSG00000151923","TIAL1","Canonical_RBPs","35"
"ENSG00000065978","YBX1","Canonical_RBPs","35"
"ENSG00000167658","EEF2","Canonical_RBPs","34"
"ENSG00000132463","GRSF1","Canonical_RBPs","34"
"ENSG00000181163","NPM1","Canonical_RBPs","34"
"ENSG00000115524","SF3B1","Canonical_RBPs","34"
"ENSG00000136450","SRSF1","Canonical_RBPs","34"
"ENSG00000270647","TAF15","Canonical_RBPs","34"
"ENSG00000149532","CPSF7","Canonical_RBPs","33"
"ENSG00000088205","DDX18","Canonical_RBPs","33"
"ENSG00000145907","G3BP1","Canonical_RBPs","33"
"ENSG00000152795","HNRNPDL","Canonical_RBPs","33"
"ENSG00000037474","NSUN2","Canonical_RBPs","33"
"ENSG00000174444","RPL4","Canonical_RBPs","33"
"ENSG00000168066","SF1","Canonical_RBPs","33"
"ENSG00000167978","SRRM2","Canonical_RBPs","33"
"ENSG00000005007","UPF1","Canonical_RBPs","33"
"ENSG00000160710","ADAR","Canonical_RBPs","32"
"ENSG00000009307","CSDE1","Canonical_RBPs","32"
"ENSG00000101811","CSTF2","Canonical_RBPs","32"
"ENSG00000071626","DAZAP1","Canonical_RBPs","32"
"ENSG00000182944","EWSR1","Canonical_RBPs","32"
"ENSG00000114416","FXR1","Canonical_RBPs","32"
"ENSG00000138095","LRPPRC","Canonical_RBPs","32"
"ENSG00000100836","PABPN1","Canonical_RBPs","32"
"ENSG00000100029","PES1","Canonical_RBPs","32"
"ENSG00000253729","PRKDC","Non-canonical_RBPs","32"
"ENSG00000182872","RBM10","Canonical_RBPs","32"
"ENSG00000100316","RPL3","Canonical_RBPs","32"
"ENSG00000148303","RPL7A","Canonical_RBPs","32"
"ENSG00000149273","RPS3","Canonical_RBPs","32"
"ENSG00000142937","RPS8","Canonical_RBPs","32"
"ENSG00000171490","RSL1D1","Canonical_RBPs","32"
"ENSG00000143368","SF3B4","Canonical_RBPs","32"
"ENSG00000204574","ABCF1","Non-canonical_RBPs","31"
"ENSG00000149187","CELF1","Canonical_RBPs","31"
"ENSG00000215301","DDX3X","Canonical_RBPs","31"
"ENSG00000107581","EIF3A","Non-canonical_RBPs","31"
"ENSG00000161960","EIF4A1","Canonical_RBPs","31"
"ENSG00000063046","EIF4B","Canonical_RBPs","31"
"ENSG00000155506","LARP1","Canonical_RBPs","31"
"ENSG00000161813","LARP4","Canonical_RBPs","31"
"ENSG00000155363","MOV10","Canonical_RBPs","31"
"ENSG00000070756","PABPC1","Canonical_RBPs","31"
"ENSG00000090621","PABPC4","Canonical_RBPs","31"
"ENSG00000117523","PRRC2C","Non-canonical_RBPs","31"
"ENSG00000119314","PTBP3","Canonical_RBPs","31"
"ENSG00000204628","RACK1","Non-canonical_RBPs","31"
"ENSG00000167526","RPL13","Canonical_RBPs","31"
"ENSG00000188846","RPL14","Canonical_RBPs","31"
"ENSG00000174748","RPL15","Canonical_RBPs","31"
"ENSG00000083845","RPS5","Canonical_RBPs","31"
"ENSG00000083312","TNPO1","Canonical_RBPs","31"
"ENSG00000060138","YBX3","Canonical_RBPs","31"
"ENSG00000105939","ZC3HAV1","Canonical_RBPs","31"
"ENSG00000168488","ATXN2L","Canonical_RBPs","30"
"ENSG00000130811","EIF3G","Canonical_RBPs","30"
"ENSG00000114867","EIF4G1","Canonical_RBPs","30"
"ENSG00000110321","EIF4G2","Canonical_RBPs","30"
"ENSG00000074800","ENO1","Non-canonical_RBPs","30"
"ENSG00000134697","GNL2","Canonical_RBPs","30"
"ENSG00000115677","HDLBP","Canonical_RBPs","30"
"ENSG00000117450","PRDX1","Non-canonical_RBPs","30"
"ENSG00000132300","PTCD3","Canonical_RBPs","30"
"ENSG00000185129","PURA","Canonical_RBPs","30"
"ENSG00000132341","RAN","Non-canonical_RBPs","30"
"ENSG00000116251","RPL22","Canonical_RBPs","30"
"ENSG00000089009","RPL6","Canonical_RBPs","30"
"ENSG00000147604","RPL7","Canonical_RBPs","30"
"ENSG00000161016","RPL8","Canonical_RBPs","30"
"ENSG00000140988","RPS2","Canonical_RBPs","30"
"ENSG00000145425","RPS3A","Canonical_RBPs","30"
"ENSG00000058673","ZC3H11A","Non-canonical_RBPs","30"
"ENSG00000160679","CHTOP","Non-canonical_RBPs","29"
"ENSG00000099622","CIRBP","Canonical_RBPs","29"
"ENSG00000123064","DDX54","Canonical_RBPs","29"
"ENSG00000132153","DHX30","Canonical_RBPs","29"
"ENSG00000109971","HSPA8","Non-canonical_RBPs","29"
"ENSG00000111615","KRR1","Canonical_RBPs","29"
"ENSG00000152601","MBNL1","Canonical_RBPs","29"
"ENSG00000155438","NIFK","Canonical_RBPs","29"
"ENSG00000047315","POLR2B","Canonical_RBPs","29"
"ENSG00000196262","PPIA","Non-canonical_RBPs","29"
"ENSG00000134644","PUM1","Canonical_RBPs","29"
"ENSG00000004534","RBM6","Canonical_RBPs","29"
"ENSG00000112306","RPS12","Canonical_RBPs","29"
"ENSG00000110700","RPS13","Canonical_RBPs","29"
"ENSG00000164587","RPS14","Canonical_RBPs","29"
"ENSG00000105193","RPS16","Canonical_RBPs","29"
"ENSG00000171863","RPS7","Canonical_RBPs","29"
"ENSG00000170889","RPS9","Canonical_RBPs","29"
"ENSG00000160208","RRP1B","Canonical_RBPs","29"
"ENSG00000100220","RTCB","Canonical_RBPs","29"
"ENSG00000142864","SERBP1","Canonical_RBPs","29"
"ENSG00000159140","SON","Canonical_RBPs","29"
"ENSG00000064607","SUGP2","Canonical_RBPs","29"
"ENSG00000178952","TUFM","Canonical_RBPs","29"
"ENSG00000183684","ALYREF","Canonical_RBPs","28"
"ENSG00000204842","ATXN2","Canonical_RBPs","28"
"ENSG00000135387","CAPRIN1","Canonical_RBPs","28"
"ENSG00000169714","CNBP","Canonical_RBPs","28"
"ENSG00000174953","DHX36","Canonical_RBPs","28"
"ENSG00000254772","EEF1G","Canonical_RBPs","28"
"ENSG00000106682","EIF4H","Canonical_RBPs","28"
"ENSG00000092820","EZR","Non-canonical_RBPs","28"
"ENSG00000113013","HSPA9","Non-canonical_RBPs","28"
"ENSG00000107929","LARP4B","Canonical_RBPs","28"
"ENSG00000153944","MSI2","Canonical_RBPs","28"
"ENSG00000100345","MYH9","Non-canonical_RBPs","28"
"ENSG00000115761","NOL10","Canonical_RBPs","28"
"ENSG00000148843","PDCD11","Canonical_RBPs","28"
"ENSG00000105618","PRPF31","Canonical_RBPs","28"
"ENSG00000174231","PRPF8","Canonical_RBPs","28"
"ENSG00000173914","RBM4B","Canonical_RBPs","28"
"ENSG00000198242","RPL23A","Canonical_RBPs","28"
"ENSG00000114391","RPL24","Canonical_RBPs","28"
"ENSG00000166441","RPL27A","Canonical_RBPs","28"
"ENSG00000138326","RPS24","Canonical_RBPs","28"
"ENSG00000233927","RPS28","Canonical_RBPs","28"
"ENSG00000198034","RPS4X","Canonical_RBPs","28"
"ENSG00000137154","RPS6","Canonical_RBPs","28"
"ENSG00000087365","SF3B2","Canonical_RBPs","28"
"ENSG00000116001","TIA1","Canonical_RBPs","28"
"ENSG00000136527","TRA2B","Canonical_RBPs","28"
"ENSG00000121060","TRIM25","Canonical_RBPs","28"
"ENSG00000143569","UBAP2L","Non-canonical_RBPs","28"
"ENSG00000079246","XRCC5","Non-canonical_RBPs","28"
"ENSG00000075292","ZNF638","Canonical_RBPs","28"
"ENSG00000021776","AQR","Canonical_RBPs","27"
"ENSG00000185298","CCDC137","Non-canonical_RBPs","27"
"ENSG00000048740","CELF2","Canonical_RBPs","27"
"ENSG00000085872","CHERP","Canonical_RBPs","27"
"ENSG00000079785","DDX1","Canonical_RBPs","27"
"ENSG00000163214","DHX57","Canonical_RBPs","27"
"ENSG00000196924","FLNA","Non-canonical_RBPs","27"
"ENSG00000129245","FXR2","Canonical_RBPs","27"
"ENSG00000096384","HSP90AB1","Non-canonical_RBPs","27"
"ENSG00000182481","KPNA2","Non-canonical_RBPs","27"
"ENSG00000047849","MAP4","Non-canonical_RBPs","27"
"ENSG00000116221","MRPL37","Canonical_RBPs","27"
"ENSG00000108256","NUFIP2","Canonical_RBPs","27"
"ENSG00000100941","PNN","Non-canonical_RBPs","27"
"ENSG00000204469","PRRC2A","Non-canonical_RBPs","27"
"ENSG00000198755","RPL10A","Canonical_RBPs","27"
"ENSG00000063177","RPL18","Non-canonical_RBPs","27"
"ENSG00000183431","SF3A3","Canonical_RBPs","27"
"ENSG00000023734","STRAP","Non-canonical_RBPs","27"
"ENSG00000165209","STRBP","Canonical_RBPs","27"
"ENSG00000164548","TRA2A","Canonical_RBPs","27"
"ENSG00000137073","UBAP2","Non-canonical_RBPs","27"
"ENSG00000198492","YTHDF2","Canonical_RBPs","27"
"ENSG00000124942","AHNAK","Non-canonical_RBPs","26"
"ENSG00000125107","CNOT1","Canonical_RBPs","26"
"ENSG00000197102","DYNC1H1","Non-canonical_RBPs","26"
"ENSG00000105202","FBL","Canonical_RBPs","26"
"ENSG00000082516","GEMIN5","Non-canonical_RBPs","26"
"ENSG00000103342","GSPT1","Canonical_RBPs","26"
"ENSG00000147649","MTDH","Non-canonical_RBPs","26"
"ENSG00000167004","PDIA3","Non-canonical_RBPs","26"
"ENSG00000122257","RBBP6","Canonical_RBPs","26"
"ENSG00000188739","RBM34","Canonical_RBPs","26"
"ENSG00000147403","RPL10","Canonical_RBPs","26"
"ENSG00000142541","RPL13A","Canonical_RBPs","26"
"ENSG00000156482","RPL30","Canonical_RBPs","26"
"ENSG00000071082","RPL31","Canonical_RBPs","26"
"ENSG00000124614","RPS10","Canonical_RBPs","26"
"ENSG00000105372","RPS19","Canonical_RBPs","26"
"ENSG00000179041","RRS1","Canonical_RBPs","26"
"ENSG00000092201","SUPT16H","Non-canonical_RBPs","26"
"ENSG00000148296","SURF6","Canonical_RBPs","26"
"ENSG00000196419","XRCC6","Canonical_RBPs","26"
"ENSG00000131503","ANKHD1","Canonical_RBPs","25"
"ENSG00000182718","ANXA2","Non-canonical_RBPs","25"
"ENSG00000115816","CEBPZ","Canonical_RBPs","25"
"ENSG00000136271","DDX56","Canonical_RBPs","25"
"ENSG00000067248","DHX29","Canonical_RBPs","25"
"ENSG00000107223","EDF1","Non-canonical_RBPs","25"
"ENSG00000156508","EEF1A1","Canonical_RBPs","25"
"ENSG00000100353","EIF3D","Canonical_RBPs","25"
"ENSG00000138757","G3BP2","Canonical_RBPs","25"
"ENSG00000107937","GTPBP4","Canonical_RBPs","25"
"ENSG00000165119","HNRNPK","Canonical_RBPs","25"
"ENSG00000099783","HNRNPM","Canonical_RBPs","25"
"ENSG00000044574","HSPA5","Non-canonical_RBPs","25"
"ENSG00000111716","LDHB","Non-canonical_RBPs","25"
"ENSG00000149657","LSM14B","Canonical_RBPs","25"
"ENSG00000147065","MSN","Non-canonical_RBPs","25"
"ENSG00000111641","NOP2","Canonical_RBPs","25"
"ENSG00000121390","PSPC1","Canonical_RBPs","25"
"ENSG00000179950","PUF60","Canonical_RBPs","25"
"ENSG00000146676","PURB","Canonical_RBPs","25"
"ENSG00000112531","QKI","Canonical_RBPs","25"
"ENSG00000163694","RBM47","Canonical_RBPs","25"
"ENSG00000162244","RPL29","Canonical_RBPs","25"
"ENSG00000089157","RPLP0","Canonical_RBPs","25"
"ENSG00000142534","RPS11","Canonical_RBPs","25"
"ENSG00000008988","RPS20","Canonical_RBPs","25"
"ENSG00000118181","RPS25","Canonical_RBPs","25"
"ENSG00000160214","RRP1","Canonical_RBPs","25"
"ENSG00000104852","SNRNP70","Canonical_RBPs","25"
"ENSG00000196235","SUPT5H","Canonical_RBPs","25"
"ENSG00000120800","UTP20","Canonical_RBPs","25"
"ENSG00000124571","XPO5","Canonical_RBPs","25"
"ENSG00000149925","ALDOA","Non-canonical_RBPs","24"
"ENSG00000117395","EBNA1BP2","Canonical_RBPs","24"
"ENSG00000184110","EIF3C","Canonical_RBPs","24"
"ENSG00000158417","EIF5B","Canonical_RBPs","24"
"ENSG00000118246","FASTKD2","Canonical_RBPs","24"
"ENSG00000136068","FLNB","Non-canonical_RBPs","24"
"ENSG00000075618","FSCN1","Non-canonical_RBPs","24"
"ENSG00000108592","FTSJ3","Canonical_RBPs","24"
"ENSG00000204120","GIGYF2","Non-canonical_RBPs","24"
"ENSG00000126945","HNRNPH2","Canonical_RBPs","24"
"ENSG00000104824","HNRNPL","Canonical_RBPs","24"
"ENSG00000143889","HNRNPLL","Canonical_RBPs","24"
"ENSG00000257103","LSM14A","Canonical_RBPs","24"
"ENSG00000055044","NOP58","Canonical_RBPs","24"
"ENSG00000170515","PA2G4","Non-canonical_RBPs","24"
"ENSG00000130810","PPAN","Canonical_RBPs","24"
"ENSG00000288701","PRRC2B","Non-canonical_RBPs","24"
"ENSG00000055917","PUM2","Canonical_RBPs","24"
"ENSG00000153250","RBMS1","Canonical_RBPs","24"
"ENSG00000265681","RPL17","Canonical_RBPs","24"
"ENSG00000144713","RPL32","Canonical_RBPs","24"
"ENSG00000115268","RPS15","Canonical_RBPs","24"
"ENSG00000231500","RPS18","Canonical_RBPs","24"
"ENSG00000186468","RPS23","Canonical_RBPs","24"
"ENSG00000197728","RPS26","Canonical_RBPs","24"
"ENSG00000168028","RPSA","Canonical_RBPs","24"
"ENSG00000132275","RRP8","Canonical_RBPs","24"
"ENSG00000113387","SUB1","Canonical_RBPs","24"
"ENSG00000131018","SYNE1","Non-canonical_RBPs","24"
"ENSG00000083544","TDRD3","Canonical_RBPs","24"
"ENSG00000121274","TENT4B","Canonical_RBPs","24"
"ENSG00000163931","TKT","Non-canonical_RBPs","24"
"ENSG00000119777","TMEM214","Non-canonical_RBPs","24"
"ENSG00000100354","TNRC6B","Canonical_RBPs","24"
"ENSG00000169871","TRIM56","Non-canonical_RBPs","24"
"ENSG00000163714","U2SURP","Canonical_RBPs","24"
"ENSG00000065183","WDR3","Canonical_RBPs","24"
"ENSG00000082898","XPO1","Canonical_RBPs","24"
"ENSG00000100722","ZC3H14","Canonical_RBPs","24"
"ENSG00000122299","ZC3H7A","Canonical_RBPs","24"
"ENSG00000100403","ZC3H7B","Canonical_RBPs","24"
"ENSG00000122359","ANXA11","Non-canonical_RBPs","23"
"ENSG00000112578","BYSL","Canonical_RBPs","23"
"ENSG00000158941","CCAR2","Canonical_RBPs","23"
"ENSG00000174243","DDX23","Canonical_RBPs","23"
"ENSG00000124228","DDX27","Canonical_RBPs","23"
"ENSG00000107625","DDX50","Canonical_RBPs","23"
"ENSG00000075151","EIF4G3","Canonical_RBPs","23"
"ENSG00000100664","EIF5","Canonical_RBPs","23"
"ENSG00000057608","GDI2","Non-canonical_RBPs","23"
"ENSG00000163938","GNL3","Canonical_RBPs","23"
"ENSG00000125944","HNRNPR","Canonical_RBPs","23"
"ENSG00000153187","HNRNPU","Canonical_RBPs","23"
"ENSG00000088247","KHSRP","Canonical_RBPs","23"
"ENSG00000148773","MKI67","Non-canonical_RBPs","23"
"ENSG00000135972","MRPS9","Canonical_RBPs","23"
"ENSG00000134440","NARS1","Canonical_RBPs","23"
"ENSG00000147140","NONO","Canonical_RBPs","23"
"ENSG00000105373","NOP53","Canonical_RBPs","23"
"ENSG00000101361","NOP56","Canonical_RBPs","23"
"ENSG00000143870","PDIA6","Non-canonical_RBPs","23"
"ENSG00000092621","PHGDH","Non-canonical_RBPs","23"
"ENSG00000099821","POLRMT","Canonical_RBPs","23"
"ENSG00000011304","PTBP1","Canonical_RBPs","23"
"ENSG00000241945","PWP2","Canonical_RBPs","23"
"ENSG00000244462","RBM12","Canonical_RBPs","23"
"ENSG00000091009","RBM27","Canonical_RBPs","23"
"ENSG00000106344","RBM28","Canonical_RBPs","23"
"ENSG00000155636","RBM45","Canonical_RBPs","23"
"ENSG00000122026","RPL21","Canonical_RBPs","23"
"ENSG00000182774","RPS17","Canonical_RBPs","23"
"ENSG00000116560","SFPQ","Canonical_RBPs","23"
"ENSG00000182934","SRPRA","Canonical_RBPs","23"
"ENSG00000136270","TBRG4","Canonical_RBPs","23"
"ENSG00000070814","TCOF1","Non-canonical_RBPs","23"
"ENSG00000213585","VDAC1","Non-canonical_RBPs","23"
"ENSG00000115368","WDR75","Non-canonical_RBPs","23"
"ENSG00000124201","ZNFX1","Non-canonical_RBPs","23"
"ENSG00000105127","AKAP8","Canonical_RBPs","22"
"ENSG00000166181","API5","Non-canonical_RBPs","22"
"ENSG00000112249","ASCC3","Canonical_RBPs","22"
"ENSG00000029363","BCLAF1","Canonical_RBPs","22"
"ENSG00000177613","CSTF2T","Canonical_RBPs","22"
"ENSG00000089737","DDX24","Canonical_RBPs","22"
"ENSG00000185163","DDX51","Canonical_RBPs","22"
"ENSG00000150990","DHX37","Canonical_RBPs","22"
"ENSG00000130826","DKC1","Canonical_RBPs","22"
"ENSG00000055332","EIF2AK2","Canonical_RBPs","22"
"ENSG00000100129","EIF3L","Canonical_RBPs","22"
"ENSG00000119812","FAM98A","Canonical_RBPs","22"
"ENSG00000169710","FASN","Non-canonical_RBPs","22"
"ENSG00000168496","FEN1","Non-canonical_RBPs","22"
"ENSG00000089280","FUS","Canonical_RBPs","22"
"ENSG00000089154","GCN1","Non-canonical_RBPs","22"
"ENSG00000135486","HNRNPA1","Canonical_RBPs","22"
"ENSG00000122566","HNRNPA2B1","Canonical_RBPs","22"
"ENSG00000170144","HNRNPA3","Canonical_RBPs","22"
"ENSG00000092199","HNRNPC","Canonical_RBPs","22"
"ENSG00000138668","HNRNPD","Canonical_RBPs","22"
"ENSG00000080824","HSP90AA1","Non-canonical_RBPs","22"
"ENSG00000134333","LDHA","Non-canonical_RBPs","22"
"ENSG00000182154","MRPL41","Canonical_RBPs","22"
"ENSG00000278845","MRPL45","Non-canonical_RBPs","22"
"ENSG00000107951","MTPAP","Canonical_RBPs","22"
"ENSG00000166197","NOLC1","Canonical_RBPs","22"
"ENSG00000196943","NOP9","Non-canonical_RBPs","22"
"ENSG00000183570","PCBP3","Canonical_RBPs","22"
"ENSG00000108518","PFN1","Non-canonical_RBPs","22"
"ENSG00000102144","PGK1","Non-canonical_RBPs","22"
"ENSG00000067225","PKM","Non-canonical_RBPs","22"
"ENSG00000204569","PPP1R10","Canonical_RBPs","22"
"ENSG00000080608","PUM3","Canonical_RBPs","22"
"ENSG00000239306","RBM14","Canonical_RBPs","22"
"ENSG00000205937","RNPS1","Canonical_RBPs","22"
"ENSG00000117133","RPF1","Canonical_RBPs","22"
"ENSG00000142676","RPL11","Canonical_RBPs","22"
"ENSG00000163902","RPN1","Non-canonical_RBPs","22"
"ENSG00000160633","SAFB","Canonical_RBPs","22"
"ENSG00000198301","SDAD1","Non-canonical_RBPs","22"
"ENSG00000096063","SRPK1","Non-canonical_RBPs","22"
"ENSG00000112081","SRSF3","Canonical_RBPs","22"
"ENSG00000111786","SRSF9","Canonical_RBPs","22"
"ENSG00000109111","SUPT6H","Canonical_RBPs","22"
"ENSG00000135316","SYNCRIP","Canonical_RBPs","22"
"ENSG00000174173","TRMT10C","Canonical_RBPs","22"
"ENSG00000196230","TUBB","Non-canonical_RBPs","22"
"ENSG00000083223","TUT7","Canonical_RBPs","22"
"ENSG00000114127","XRN1","Canonical_RBPs","22"
"ENSG00000141367","CLTC","Non-canonical_RBPs","21"
"ENSG00000111605","CPSF6","Canonical_RBPs","21"
"ENSG00000124207","CSE1L","Canonical_RBPs","21"
"ENSG00000178105","DDX10","Canonical_RBPs","21"
"ENSG00000105671","DDX49","Canonical_RBPs","21"
"ENSG00000110367","DDX6","Canonical_RBPs","21"
"ENSG00000067596","DHX8","Canonical_RBPs","21"
"ENSG00000066044","ELAVL1","Canonical_RBPs","21"
"ENSG00000109534","GAR1","Canonical_RBPs","21"
"ENSG00000159131","GART","Non-canonical_RBPs","21"
"ENSG00000177733","HNRNPA0","Canonical_RBPs","21"
"ENSG00000197451","HNRNPAB","Canonical_RBPs","21"
"ENSG00000096746","HNRNPH3","Canonical_RBPs","21"
"ENSG00000105323","HNRNPUL1","Canonical_RBPs","21"
"ENSG00000152778","IFIT5","Non-canonical_RBPs","21"
"ENSG00000143621","ILF2","Canonical_RBPs","21"
"ENSG00000129347","KRI1","Non-canonical_RBPs","21"
"ENSG00000126777","KTN1","Non-canonical_RBPs","21"
"ENSG00000113648","MACROH2A1","Non-canonical_RBPs","21"
"ENSG00000146834","MEPCE","Canonical_RBPs","21"
"ENSG00000132382","MYBBP1A","Non-canonical_RBPs","21"
"ENSG00000145912","NHP2","Canonical_RBPs","21"
"ENSG00000173145","NOC3L","Canonical_RBPs","21"
"ENSG00000107833","NPM3","Canonical_RBPs","21"
"ENSG00000185624","P4HB","Non-canonical_RBPs","21"
"ENSG00000100227","POLDIP3","Canonical_RBPs","21"
"ENSG00000181222","POLR2A","Canonical_RBPs","21"
"ENSG00000104356","POP1","Canonical_RBPs","21"
"ENSG00000179912","R3HDM2","Canonical_RBPs","21"
"ENSG00000161847","RAVER1","Canonical_RBPs","21"
"ENSG00000183808","RBM12B","Canonical_RBPs","21"
"ENSG00000162775","RBM15","Canonical_RBPs","21"
"ENSG00000197958","RPL12","Canonical_RBPs","21"
"ENSG00000105640","RPL18A","Canonical_RBPs","21"
"ENSG00000161970","RPL26","Canonical_RBPs","21"
"ENSG00000109475","RPL34","Canonical_RBPs","21"
"ENSG00000052749","RRP12","Canonical_RBPs","21"
"ENSG00000115875","SRSF7","Canonical_RBPs","21"
"ENSG00000138385","SSB","Canonical_RBPs","21"
"ENSG00000149136","SSRP1","Non-canonical_RBPs","21"
"ENSG00000054118","THRAP3","Canonical_RBPs","21"
"ENSG00000131747","TOP2A","Non-canonical_RBPs","21"
"ENSG00000167721","TSR1","Canonical_RBPs","21"
"ENSG00000183520","UTP11","Canonical_RBPs","21"
"ENSG00000047188","YTHDC2","Canonical_RBPs","21"
"ENSG00000056097","ZFR","Canonical_RBPs","21"
"ENSG00000162664","ZNF326","Canonical_RBPs","21"
"ENSG00000011243","AKAP8L","Canonical_RBPs","20"
"ENSG00000165733","BMS1","Canonical_RBPs","20"
"ENSG00000113460","BRIX1","Canonical_RBPs","20"
"ENSG00000150753","CCT5","Non-canonical_RBPs","20"
"ENSG00000100201","DDX17","Canonical_RBPs","20"
"ENSG00000198231","DDX42","Canonical_RBPs","20"
"ENSG00000135829","DHX9","Canonical_RBPs","20"
"ENSG00000104408","EIF3E","Canonical_RBPs","20"
"ENSG00000132591","ERAL1","Canonical_RBPs","20"
"ENSG00000171824","EXOSC10","Canonical_RBPs","20"
"ENSG00000107164","FUBP3","Canonical_RBPs","20"
"ENSG00000105447","GRWD1","Non-canonical_RBPs","20"
"ENSG00000198265","HELZ","Canonical_RBPs","20"
"ENSG00000130589","HELZ2","Canonical_RBPs","20"
"ENSG00000129351","ILF3","Canonical_RBPs","20"
"ENSG00000121774","KHDRBS1","Canonical_RBPs","20"
"ENSG00000105364","MRPL4","Canonical_RBPs","20"
"ENSG00000198015","MRPL42","Canonical_RBPs","20"
"ENSG00000039123","MTREX","Canonical_RBPs","20"
"ENSG00000135372","NAT10","Canonical_RBPs","20"
"ENSG00000162231","NXF1","Canonical_RBPs","20"
"ENSG00000164164","OTUD4","Non-canonical_RBPs","20"
"ENSG00000089220","PEBP1","Non-canonical_RBPs","20"
"ENSG00000178209","PLEC","Canonical_RBPs","20"
"ENSG00000126457","PRMT1","Canonical_RBPs","20"
"ENSG00000048991","R3HDM1","Canonical_RBPs","20"
"ENSG00000125970","RALY","Canonical_RBPs","20"
"ENSG00000122965","RBM19","Canonical_RBPs","20"
"ENSG00000102317","RBM3","Canonical_RBPs","20"
"ENSG00000132819","RBM38","Canonical_RBPs","20"
"ENSG00000003756","RBM5","Canonical_RBPs","20"
"ENSG00000136942","RPL35","Canonical_RBPs","20"
"ENSG00000138593","SECISBP2L","Canonical_RBPs","20"
"ENSG00000005022","SLC25A5","Non-canonical_RBPs","20"
"ENSG00000137776","SLTM","Canonical_RBPs","20"
"ENSG00000113810","SMC4","Non-canonical_RBPs","20"
"ENSG00000116754","SRSF11","Canonical_RBPs","20"
"ENSG00000116350","SRSF4","Canonical_RBPs","20"
"ENSG00000106028","SSBP1","Non-canonical_RBPs","20"
"ENSG00000124214","STAU1","Canonical_RBPs","20"
"ENSG00000158710","TAGLN2","Non-canonical_RBPs","20"
"ENSG00000120948","TARDBP","Canonical_RBPs","20"
"ENSG00000121486","TRMT1L","Canonical_RBPs","20"
"ENSG00000130985","UBA1","Non-canonical_RBPs","20"
"ENSG00000103194","USP10","Canonical_RBPs","20"
"ENSG00000164338","UTP15","Canonical_RBPs","20"
"ENSG00000088930","XRN2","Canonical_RBPs","20"
"ENSG00000108953","YWHAE","Non-canonical_RBPs","20"
"ENSG00000164924","YWHAZ","Non-canonical_RBPs","20"
"ENSG00000275700","AATF","Non-canonical_RBPs","19"
"ENSG00000101444","AHCY","Non-canonical_RBPs","19"
"ENSG00000152234","ATP5F1A","Non-canonical_RBPs","19"
"ENSG00000175216","CKAP5","Non-canonical_RBPs","19"
"ENSG00000182810","DDX28","Canonical_RBPs","19"
"ENSG00000067334","DNTTIP2","Canonical_RBPs","19"
"ENSG00000006744","ELAC2","Canonical_RBPs","19"
"ENSG00000278637","H4C1","Non-canonical_RBPs","19"
"ENSG00000108829","LRRC59","Non-canonical_RBPs","19"
"ENSG00000140259","MFAP1","Canonical_RBPs","19"
"ENSG00000112651","MRPL2","Canonical_RBPs","19"
"ENSG00000144029","MRPS5","Canonical_RBPs","19"
"ENSG00000186416","NKRF","Canonical_RBPs","19"
"ENSG00000198000","NOL8","Canonical_RBPs","19"
"ENSG00000087269","NOP14","Canonical_RBPs","19"
"ENSG00000167005","NUDT21","Canonical_RBPs","19"
"ENSG00000106244","PDAP1","Non-canonical_RBPs","19"
"ENSG00000155660","PDIA4","Non-canonical_RBPs","19"
"ENSG00000117592","PRDX6","Non-canonical_RBPs","19"
"ENSG00000091127","PUS7","Canonical_RBPs","19"
"ENSG00000100994","PYGB","Non-canonical_RBPs","19"
"ENSG00000173933","RBM4","Canonical_RBPs","19"
"ENSG00000197498","RPF2","Canonical_RBPs","19"
"ENSG00000130255","RPL36","Canonical_RBPs","19"
"ENSG00000122406","RPL5","Canonical_RBPs","19"
"ENSG00000134419","RPS15A","Canonical_RBPs","19"
"ENSG00000175792","RUVBL1","Non-canonical_RBPs","19"
"ENSG00000130254","SAFB2","Canonical_RBPs","19"
"ENSG00000065526","SPEN","Canonical_RBPs","19"
"ENSG00000197694","SPTAN1","Non-canonical_RBPs","19"
"ENSG00000133226","SRRM1","Canonical_RBPs","19"
"ENSG00000100650","SRSF5","Canonical_RBPs","19"
"ENSG00000183751","TBL3","Canonical_RBPs","19"
"ENSG00000130726","TRIM28","Non-canonical_RBPs","19"
"ENSG00000099899","TRMT2A","Canonical_RBPs","19"
"ENSG00000160201","U2AF1","Canonical_RBPs","19"
"ENSG00000151461","UPF2","Canonical_RBPs","19"
"ENSG00000142207","URB1","Canonical_RBPs","19"
"ENSG00000156697","UTP14A","Canonical_RBPs","19"
